,date_of_sighting,state,city,summary,faa_code,Facility Type,latitude,longitude,airport_state,airport_county,Facility Name
52,2021-07-14,ALABAMA,MOBILE,"PRELIM INFO FROM FAA OPS: MOBILE, AL/UAS INCIDENT/1438C/MOBILE APPROACH ADVISED , C130, REPORTED UAS AT THE 11 O'CLOCK POSITION AT 1,800 FEET 2 E MOBILE. EVASIVE ACTION WAS TAKEN. PIC REPORTED NMAC WITH UAS. MOBILE COUNTY SHERIFF NOTIFIED.",75AL,AIRPORT,30.6987416666667,-88.0774694444444,ILLINOIS,FAYETTE,USA CHILDRENS & WOMENS HOSPITAL
53,2021-07-14,ALABAMA,MOBILE,"PRELIM INFO FROM FAA OPS: MOBILE, AL/UAS INCIDENT/1438C/MOBILE APPROACH ADVISED , C130, REPORTED UAS AT THE 11 O'CLOCK POSITION AT 1,800 FEET 2 E MOBILE. EVASIVE ACTION WAS TAKEN. PIC REPORTED NMAC WITH UAS. MOBILE COUNTY SHERIFF NOTIFIED.",AL31,AIRPORT,30.6866055555556,-88.1887888888889,MARYLAND,KENT,USA FED
54,2021-07-14,ALABAMA,MOBILE,"PRELIM INFO FROM FAA OPS: MOBILE, AL/UAS INCIDENT/1438C/MOBILE APPROACH ADVISED , C130, REPORTED UAS AT THE 11 O'CLOCK POSITION AT 1,800 FEET 2 E MOBILE. EVASIVE ACTION WAS TAKEN. PIC REPORTED NMAC WITH UAS. MOBILE COUNTY SHERIFF NOTIFIED.",AL82,AIRPORT,30.6793569444444,-88.2000033333333,NEW YORK,WASHINGTON,USA HEALTH PROVIDENCE HOSPITAL
55,2021-07-14,ALABAMA,MOBILE,"PRELIM INFO FROM FAA OPS: MOBILE, AL/UAS INCIDENT/1438C/MOBILE APPROACH ADVISED , C130, REPORTED UAS AT THE 11 O'CLOCK POSITION AT 1,800 FEET 2 E MOBILE. EVASIVE ACTION WAS TAKEN. PIC REPORTED NMAC WITH UAS. MOBILE COUNTY SHERIFF NOTIFIED.",AL52,AIRPORT,30.7079833333333,-88.0984694444444,PENNSYLVANIA,CHESTER,USA HEALTH SYSTEM-UNIVERSITY HOSPITAL
56,2021-07-14,ALABAMA,MOBILE,"PRELIM INFO FROM FAA OPS: MOBILE, AL/UAS INCIDENT/1438C/MOBILE APPROACH ADVISED , C130, REPORTED UAS AT THE 11 O'CLOCK POSITION AT 1,800 FEET 2 E MOBILE. EVASIVE ACTION WAS TAKEN. PIC REPORTED NMAC WITH UAS. MOBILE COUNTY SHERIFF NOTIFIED.",AL67,AIRPORT,30.4311111111111,-88.1791666666667,WASHINGTON,LEWIS,W&T OFFSHORE OTF
57,2021-07-23,OHIO,MIDDLEFIELD,"PRELIM INFO FROM FAA OPS: MIDDLEFIELD, OH/UAS INCIDENT/1742E/CLE ATCT $  KODIAK 100, @ UAS CIRCLING OVER GEAUGA COUNTY AIRPORT WHILE AT 11,000 FEET, UAS WAS CIRCLING AT 8,000 FEET. NO EVASIVE ACTION @. FBI NOTIFIED.",5CL2,HELIPORT,37.0356,-121.571111111111,CALIFORNIA,SANTA CLARA,ST LOUISE RGNL HOSPITAL
58,2021-07-31,OHIO,FOSTORIA,"CLOSE-OUT INFO FROM FAA OPS: FOSTORIA, OH/UAS INCIDENT/1702E/TOLEDO APCH ADVISED , PIPER P28A, SENECA COUNTY SHERIFF NOTIFIED.",,,41.1574297,-83.4141061,,,
59,2021-08-07,NEW JERSEY,ATLANTIC CITY,"PRELIM INFO FROM FAA OPS: ATLANTIC CITY, NJ/UAS INCIDENT/1444E/[REPORTING FACILITY] ADVISED , CIRRUS SF50, REPORTED A YELLOW UAS WHILE S BOUND AT 12,000 FEET 12 S ATLANTIC CITY. NO EVASIVE ACTION REPORTED. NJ STATE PD NOTIFIED.",GA25,AIRPORT,30.6913280555556,-82.5676305555556,GEORGIA,CLINCH,FARGO
60,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",9W8,HELIPORT,39.8523236111111,-76.4863533333333,FLORIDA,ESCAMBIA,BAUBLITZ COMMERCIAL
61,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",07N,AIRPORT,40.0167616666667,-77.0038666666667,IDAHO,CANYON,BERMUDIAN VALLEY AIRPARK
62,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",CXY,,40.2171388888889,-76.8513611111111,,,CAPITAL CITY
63,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",7PA9,AIRPORT,39.9825980555556,-76.6732994444445,TEXAS,NUECES,CATERPILLAR PBP
64,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",PA72,HELIPORT,39.9587075,-76.9708105555556,ARKANSAS,ST FRANCIS,CIRCLE W AIRFIELD
65,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",84PN,SEAPLANE BASE,39.7526036111111,-76.5355216666667,NEW YORK,NEW YORK,DRACO
66,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",2PN2,AIRPORT,39.7875,-76.6472222222222,IDAHO,ELMORE,FORTMAN
67,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",73PA,AIRPORT,39.9295430555556,-76.7708025,MISSOURI,ANDREW,GILBERT
68,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",7PN6,AIRPORT,39.8247222222222,-76.63,LOUISIANA,ACADIA,HAGAN
69,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",0PS6,AIRPORT,39.9495433333333,-76.5532988888889,TEXAS,EL PASO,HERBST
70,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",2N5,AIRPORT,40.0495097222222,-76.97715,IDAHO,BINGHAM,KAMPEL
71,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",0P8,AIRPORT,40.0244236111111,-76.8153,OKLAHOMA,LINCOLN,LAZY B RANCH
72,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",PA84,AIRPORT,39.9538194444444,-76.9092611111111,VIRGINIA,ACCOMACK,LEVEL ACRES FARM
73,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",PS45,AIRPORT,39.9208333333333,-76.4870111111111,FLORIDA,MONROE,MISSION DESTINY
74,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",0P2,AIRPORT,39.7962541666667,-76.6463930555556,ILLINOIS,ST CLAIR,SHOESTRING AVIATION AIRFIELD
75,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",62PA,HELIPORT,40.0362055555556,-76.9955330555556,MISSOURI,ST LOUIS,SHREVEPORT NORTH
76,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",PS35,HELIPORT,39.9430555555556,-76.5947222222222,CONNECTICUT,FAIRFIELD,STONE
77,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",37PN,AIRPORT,39.8080416666667,-76.9823333333333,MINNESOTA,OLMSTED,UPMC HANOVER HOSPITAL
78,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",2PS2,AIRPORT,39.9830027777778,-76.7688527777778,MAINE,PENOBSCOT,UPMC MEML HOSPITAL
79,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",94PN,AIRPORT,39.9448222222222,-76.7182138888889,GEORGIA,EARLY,WELLSPAN YORK HOSPITAL
80,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",7PN7,HELIPORT,39.9439,-76.7423333333333,CALIFORNIA,ALAMEDA,WELLSPAN YORK HOSPITAL ALTERNATE
81,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",48PN,HELIPORT,39.9042,-76.9142,GEORGIA,CHEROKEE,WILSON
82,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",71PA,AIRPORT,39.9667644444444,-76.7996916666667,NEW YORK,HERKIMER,YBP
83,2021-08-11,PENNSYLVANIA,YORK,"PRELIM INFO FROM FAA OPS: YORK, PA/UAS INCIDENT/LATE REPORT-0452E/HARRISBURG INTL ATCT RECEIVED A REPORT FROM PEACH BOTTOM NUCLEAR FACILITY OF A BLACK TRIANGULAR SHAPED UAS AT 300 FEET. NO IMPACT TO NAS REPORTED. NO LEO NOTIFICATION REPORTED.",THV,HELIPORT,39.917,-76.8730277777778,FLORIDA,JACKSON,YORK
84,2021-08-27,VIRGINIA,NORFOLK,"PRELIM INFO FROM FAA OPS: NORFOLK, VA/UAS INCIDENT/2210E/NORFOLK APCH ADVISED , BOMBARDIER CL30, REPORTED DARK COLORED UAS AT SAME ALTITUDE WHILE NE BOUND AT 3,500 FEET 18 NNE NORFOLK. NO EVASIVE ACTION REPORTED. VA STATE PD NOTIFIED.",NCL,SEAPLANE BASE,36.9319944444444,-76.3019472222222,ILLINOIS,MC HENRY,COMLANTFLT
85,2021-08-27,VIRGINIA,NORFOLK,"PRELIM INFO FROM FAA OPS: NORFOLK, VA/UAS INCIDENT/2210E/NORFOLK APCH ADVISED , BOMBARDIER CL30, REPORTED DARK COLORED UAS AT SAME ALTITUDE WHILE NE BOUND AT 3,500 FEET 18 NNE NORFOLK. NO EVASIVE ACTION REPORTED. VA STATE PD NOTIFIED.",ORF,SEAPLANE BASE,36.8946041666667,-76.2012291666667,MINNESOTA,AITKIN,NORFOLK INTL
86,2021-08-27,VIRGINIA,NORFOLK,"PRELIM INFO FROM FAA OPS: NORFOLK, VA/UAS INCIDENT/2210E/NORFOLK APCH ADVISED , BOMBARDIER CL30, REPORTED DARK COLORED UAS AT SAME ALTITUDE WHILE NE BOUND AT 3,500 FEET 18 NNE NORFOLK. NO EVASIVE ACTION REPORTED. VA STATE PD NOTIFIED.",NHU,AIRPORT,36.9556527777778,-76.3037569444444,PENNSYLVANIA,LAWRENCE,NORFOLK NS
87,2021-08-27,VIRGINIA,NORFOLK,"PRELIM INFO FROM FAA OPS: NORFOLK, VA/UAS INCIDENT/2210E/NORFOLK APCH ADVISED , BOMBARDIER CL30, REPORTED DARK COLORED UAS AT SAME ALTITUDE WHILE NE BOUND AT 3,500 FEET 18 NNE NORFOLK. NO EVASIVE ACTION REPORTED. VA STATE PD NOTIFIED.",NGU,AIRPORT,36.9374686111111,-76.2892780555556,IDAHO,ELMORE,NORFOLK NS (CHAMBERS FLD)
88,2021-08-27,VIRGINIA,NORFOLK,"PRELIM INFO FROM FAA OPS: NORFOLK, VA/UAS INCIDENT/2210E/NORFOLK APCH ADVISED , BOMBARDIER CL30, REPORTED DARK COLORED UAS AT SAME ALTITUDE WHILE NE BOUND AT 3,500 FEET 18 NNE NORFOLK. NO EVASIVE ACTION REPORTED. VA STATE PD NOTIFIED.",VA15,AIRPORT,36.8512166666667,-76.1915416666667,MISSISSIPPI,TALLAHATCHIE,SENTARA LEIGH HOSPITAL
89,2021-08-27,VIRGINIA,NORFOLK,"PRELIM INFO FROM FAA OPS: NORFOLK, VA/UAS INCIDENT/2210E/NORFOLK APCH ADVISED , BOMBARDIER CL30, REPORTED DARK COLORED UAS AT SAME ALTITUDE WHILE NE BOUND AT 3,500 FEET 18 NNE NORFOLK. NO EVASIVE ACTION REPORTED. VA STATE PD NOTIFIED.",VA88,AIRPORT,36.8616888888889,-76.3048027777778,CALIFORNIA,SANTA CLARA,SENTARA NORFOLK GENERAL HOSPITAL
90,2021-09-05,OHIO,ALLIANCE,"PRELIM INFO FROM FAA OPS: ALLIANCE, OH/UAS INCIDENT/1930E/CLEVELAND APPROACH ADVISED , CESSNA C208, OBSERVED A 4 ROTOR UAS WHILE CIRCLING AT 10,000 FEET OVER THE ALLIANCE ARPT. NO EVASIVE ACTION TAKEN. LEO NOT NOTIFIED.",ECP,AIRPORT,30.3582408333333,-85.7956022222222,FLORIDA,BAY,NORTHWEST FLORIDA BEACHES INTL
91,2021-09-06,FLORIDA,HOLLYWOOD,"PRELIM INFO FROM FAA OPS: HOLLYWOOD, FL/UAS INCIDENT/1140E/MIAMI APPROACH ADVISED , CESSNA C172, OBSERVED A UAS WHILE EASTBOUND AT 2,000 FEET, 10 E HOLLYWOOD. PILOT MANEUVERED TO RIGHT TO AVOID UAS. MIAMI-DADE PD NOTIFIED.",,,26.0112014,-80.1494901,,,
92,2021-09-07,RHODE ISLAND,PROVIDENCE,"PRELIM INFO FROM FAA OPS: PROVIDENCE, RI/UAS INCIDENT/0938E/PROVIDENCE APPROACH ADVISED , PIPER P28A, REPORTED A UAS 1,000 FEET BELOW ACFT WHILE S BOUND AT 4,500 FEET 15 W PROVIDENCE. NO EVASIVE ACTIONS TAKEN. WARWICK PD TO BE NOTIFIED.",RI02,HELIPORT,41.9493111111111,-71.4153972222222,ALASKA,ALEUTIAN ISLANDS,GRAYROCK RIDGE
93,2021-09-07,RHODE ISLAND,PROVIDENCE,"PRELIM INFO FROM FAA OPS: PROVIDENCE, RI/UAS INCIDENT/0938E/PROVIDENCE APPROACH ADVISED , PIPER P28A, REPORTED A UAS 1,000 FEET BELOW ACFT WHILE S BOUND AT 4,500 FEET 15 W PROVIDENCE. NO EVASIVE ACTIONS TAKEN. WARWICK PD TO BE NOTIFIED.",RI26,HELIPORT,42.003625,-71.495025,ILLINOIS,WILL,LANDMARK MEDICAL CENTER
94,2021-09-07,RHODE ISLAND,PROVIDENCE,"PRELIM INFO FROM FAA OPS: PROVIDENCE, RI/UAS INCIDENT/0938E/PROVIDENCE APPROACH ADVISED , PIPER P28A, REPORTED A UAS 1,000 FEET BELOW ACFT WHILE S BOUND AT 4,500 FEET 15 W PROVIDENCE. NO EVASIVE ACTIONS TAKEN. WARWICK PD TO BE NOTIFIED.",SFZ,,41.92075,-71.4914166666667,,,NORTH CENTRAL STATE
95,2021-09-07,RHODE ISLAND,PROVIDENCE,"PRELIM INFO FROM FAA OPS: PROVIDENCE, RI/UAS INCIDENT/0938E/PROVIDENCE APPROACH ADVISED , PIPER P28A, REPORTED A UAS 1,000 FEET BELOW ACFT WHILE S BOUND AT 4,500 FEET 15 W PROVIDENCE. NO EVASIVE ACTIONS TAKEN. WARWICK PD TO BE NOTIFIED.",RI28,AIRPORT,41.8752833333333,-71.5903,WASHINGTON,SNOHOMISH,PLOUFFE LANDING
96,2021-09-07,RHODE ISLAND,PROVIDENCE,"PRELIM INFO FROM FAA OPS: PROVIDENCE, RI/UAS INCIDENT/0938E/PROVIDENCE APPROACH ADVISED , PIPER P28A, REPORTED A UAS 1,000 FEET BELOW ACFT WHILE S BOUND AT 4,500 FEET 15 W PROVIDENCE. NO EVASIVE ACTIONS TAKEN. WARWICK PD TO BE NOTIFIED.",RI25,,41.8101805555556,-71.4094694444445,,,RHODE ISLAND HOSPITAL
97,2021-09-12,ALASKA,KETCHIKAN,"PRELIM INFO FROM FAA OPS: KETCHIKAN, AK/UAS INCIDENT/1747L/KETCHIKAN FSS ADVISED , AIRTECH DHC3, REPORTED WHITE UAS WHILE E BOUND AT 500 FT 2 NNW KETCHIKAN. NO EVASIVE ACTION TAKEN. KETCHIKAN PD NOTIFIED.",PRC,AIRPORT,34.6548333333333,-112.419222222222,ARIZONA,YAVAPAI,PRESCOTT RGNL - ERNEST A LOVE FLD
98,2021-09-20,NORTH CAROLINA,BURLINGTON,"PRELIM INFO FROM FAA OPS: BURLINGTON, NC/UAS INCIDENT/1802E/GREER APCH ADVISED , CESSNA C525, REPORTED A WHITE UAS WHILE N BOUND AT 3,000 FEET 5 NNW BURLINGTON. NO EVASIVE ACTION TAKEN. ALAMANCE COUNTY SHERIFF NOTIFIED.",7A0,AIRPORT,32.6815402777778,-87.6620691666667,ALABAMA,HALE,GREENSBORO MUNI
99,2021-09-26,PENNSYLVANIA,PITTSBURGH,"PRELIM INFO FROM FAA OPS: PITTSBURGH, PA/UAS INCIDENT/1345E/ALLEGHENY COUNTY ARPT ADVISED , EUROCOPTER EC35, REPORTED A UAS WHILE S BOUND AT 2,300 FEET 5.5 W ALLEGHENY. NO EVASIVE ACTION TAKEN. WASHINGTON COUNTY NOTIFIED VIA 911.",ABQ,AIRPORT,35.0389315555556,-106.608262166667,NEW MEXICO,BERNALILLO,ALBUQUERQUE INTL SUNPORT
100,2021-09-29,PENNSYLVANIA,HARRISBURG,"PRELIM INFO FROM FAA OPS: HARRISBURG, PA/UAS INCIDENT/1311E/HARRISBURG APCH ADVISED , BRM AERO NG5, REPORTED A UAS FROM THE RIGHT SIDE 100 FEET BELOW ACFT WHILE NW BOUND AT 3,500 FEET 2 S HARRISBURG. NO EVASIVE ACTION TAKEN. CUMBERLAND COUNTY SHERIFF NOTIFIED (NUMBER NOT PROVIDED).",7CL1,HELIPORT,37.8362166666667,-122.266736111111,CALIFORNIA,ALAMEDA,CHILDREN'S HOSPITAL OAKLAND
101,2021-09-29,NORTH CAROLINA,LIBERTY,"PRELIM INFO FROM FAA OPS: LIBERTY, NC/UAS INCIDENT/1717E/GREENSBORO APPROACH ADVISED , CESSNA C172, OBSERVED UAS ON RIGHT SIDE WHILE EASTBOUND AT 6,000 FEET, 11 SW LIB VOR. NO EVASIVE ACTION REPORTED. RANDOLPH COUNTY SHERIFF NOTIFIED.",FAI,AIRPORT,64.8153555555556,-147.856666666667,ALASKA,FAIRBANKS NORTH STAR,FAIRBANKS INTL
102,2020-04-04,VIRGINIA,WOLF TRAP,"PRELIM INFO FROM FAA OPS: WOLF TRAP, VA/UAS INCIDENT/1648E/NCRCC ADVISED A CITIZEN REPORTED TWO INDIVIDUALS FLYING A UAS VCNTY WOLF TRAP. NO ACFT INVOLVED. FAIRFAX COUNTY PD NOTIFIED.",39AL,HELIPORT,31.4590555555556,-88.2344722222222,ALABAMA,WASHINGTON,WASHINGTON COUNTY HOSPITAL ER
103,2020-04-14,FLORIDA,LA BELLE,"FOLLOW UP INFO FROM FAA OPS: LA BELLE, FL/UAS INCIDENT/1420E/E-ROC ADVISED PIPER P28A, OBSERVED A 15 FOOT WHITE GLIDER TYPE UAS FROM THE 2 O'CLOCK POSITION WHILE NE BOUND DESCENDING THROUGH 4,500 FEET 12 NE LA BELLE VORTAC, FL. ACFT CLIMBED IN RESPONSE TO UAS. HENDRY COUNTY SHERIFF NOTIFIED.",,,26.7510655,-81.38818923561442,,,
104,2020-04-19,FLORIDA,TAMPA,"CLOSE-OUT INFO FROM FAA OPS: TAMPA, FL/UAS INCIDENT/1848E/TAMPA ARPT AUTHORITY SEARCHED THE AREA WITH NEGATIVE RESULTS. RESUMED NORMAL OPERATIONS AT 1845E.",11MN,SEAPLANE BASE,44.9538888888889,-93.5644444444444,MINNESOTA,HENNEPIN,POINT
105,2020-05-22,MAINE,BANGOR,"PRELIM INFO FROM FAA OPS: BANGOR, ME/UAS INCIDENT/1705E/BANGOR ATCT RECEIVED PHONE CALL FROM NEARBY RESIDENT STATING A UAS WAS OPERATING AT 200 FEET NEAR A HOSPITAL 5 SE BANGOR. NO IMPACT TO OPERATIONS OR AIRCRAFT. LEOS NOT NOTIFIED.",4CA9,HELIPORT,33.9700833333333,-118.277605555556,CALIFORNIA,LOS ANGELES,RANDY CHAMPE-GARY HOWE MEML
106,2020-05-25,CALIFORNIA,MOJAVE,"FOLLOW UP INFO FROM FAA OPS: MOJAVE, CA/UAS INCIDENT/1045P/TSOC ADVISED OPERATOR WAS AUTHORIZED TO CONDUCT UAS OPERATIONS ON AIRPORT PROPERTY. NO ARRESTS WERE MADE. 7-3333 EC/SY",NY80,BALLOONPORT,42.6963888888889,-78.5691666666667,NEW YORK,ERIE,AURORA
107,2020-05-27,ALASKA,HOMER,"PRELIM INFO FROM FAA OPS: HOMER, AK/UAS INCIDENT/1416L/ANCHORAGE ARTCC CESSNA C150, REPORTED A UAS 1,000 FEET BELOW ACFT WHILE SE BOUND AT 3,000 FEET 7 NW HOMER. NO EVASIVE ACTION REPORTED. HOMER CITY PD NOTIFIED.",09M,AIRPORT,33.9913611111111,-90.0785555555556,MISSISSIPPI,TALLAHATCHIE,CHARLESTON MUNI
108,2020-05-30,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS INCIDENT/1913C/EXPERIMENTAL TITAN PIVI, OBSERVED A UAS WHILE SOUTHEAST BOUND AT 3,000 FEET, 2 SOUTH SUGARLAND AIRPORT. NO EVASIVE ACTION REPORTED. HOUSTON FBI FIELD OFFICE NOTIFIED.",TE88,,29.3569416666667,-95.4594027777778,,,BB AIRPARK
