date_of_sighting,state,city,summary,drone_latitude,drone_longitude,drone_altitude_ft,Facility Name,Facility Type,Time,Time_UTC,index_right,airspace_name,min_altitude,max_altitude,airspace_class
2022-07-28,FLORIDA,MAYPORT,"PRELIM INFO FROM FAA OPS: MAYPORT, FL/UAS SIGHTING/0949E/NAVAL STATION MAYPORT ADVISED, H60, REPORTED A UAS FROM THE LEFT SIDE WHILE E BOUND AT 1,500 FEET 4 ENE MAYPORT TACAN. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",30.4942830006128,-87.15889955478472,1500,BAPTIST HEALTH PENSACOLA,HELIPORT,0949E,2022-07-28 14:49:00,588.0,PENSACOLA REGIONAL AIRPORT CLASS C,1280.16,1280.16,C
2022-08-19,MICHIGAN,GRAND RAPIDS,"PRELIM INFO FROM FAA OPS: GRAND RAPIDS, MI/UAS SIGHTING/1730E/KALAMAZOO APCH ADVISED, CESSNA C172, REPORTED UAS AT SAME ALTITUDE WHILE NNW BOUND AT 2,500 FEET 15 NNW GRAND RAPIDS. NO EVASIVE ACTION REPORTED. KENT COUNTY SHERIFF NOTIFIED.",26.009959985917455,-80.27647092090422,2500,MIAMI,SEAPLANE BASE,1730E,2022-08-19 22:30:00,165.0,MIAMI CLASS B AREA D,2133.6,2133.6,B
2022-09-01,WYOMING,JACKSON,"PRELIM INFO FROM FAA OPS: JACKSON, WY/UAS INCIDENT/1157M/EAST IDAHO DISPATCH ADVISED, ROCKWELL AC690, WHILE CONDUCTING FIREFIGHTING OPS NORTHBOUND AT 9,000 FEET WITHIN TFR/0404, OBSERVED A WHITE COLOR, 2-FOOR UAS APPROX 61 SE JACKSON, WY.  NO EVASIVE ACTION TAKEN. UAS DID NOT INTERFERE WITH DROP. FREMONT COUNTY SHERIFF NOTIFIED.",33.87231903126987,-116.51928444427419,9000,SOUTHERN CALIFORNIA LOGISTICS,AIRPORT,1157M,2022-09-01 23:57:00,1118.0,PALM SPRINGS CLASS D,914.4,914.4,D
2019-10-11,CALIFORNIA,CAMARILLO,"PRELIM INFO FROM FAA OPS: CAMARILLO, CA/UAS INCIDENT/1030P/POINT MUGU APCH ADVISED C130, REPORTED A SMALL BLACK UAS WHILE SOUTHBOUND AT 2,300 FEET 1 S CAMARILLO. NO EVASIVE ACTION TAKEN. VENTURA COUNTY SHERIFF NOTIFIED. _x000D_
",28.266911303820862,-81.4089597222222,2300,KISSIMMEE,SEAPLANE BASE,1030P,2019-10-11 07:30:00,213.0,ORLANDO CLASS B AREA D,3048.0,3048.0,B
2019-11-10,ALABAMA,MOBILE,"PRELIM INFO FROM FAA OPS: MOBILE, AL/UAS INCIDENT/1745C/MOBILE ATCT REPORTED UAS AT 400 FEET 1.5 N MOBILE. NO ACFT INVOLVED. MOBILE PD NOTIFIED 

",30.517038964641298,-88.1973083333333,400,DALE O GALER AERODROME,,1745C,2019-11-10 23:45:00,,,,,
2019-12-06,CALIFORNIA,CALIPATRIA,"PRELIM INFO FROM FAA OPS: CALIPATRIA, CA/UAS INCIDENT/1144P/YUMA APCH ADVISED USMC, F18, REPORTED A WHITE QUAD COPTER UAS AT 10,000 FEET 12 NE CALIPATRIA. EVASIVE ACTION WAS TAKEN. IMPERIAL COUNTY SHERIFF NOTIFIED 

",42.56345772782808,-87.67654331526958,10000,WAUKEGAN NTL,AIRPORT,1144P,2019-12-06 08:44:00,,,,,
2021-10-22,FLORIDA,ORMOND BEACH,"PRELIM INFO FROM FAA OPS: ORMOND BEACH, FL/UAS INCIDENT/LATE REPORT 10-22 0914E/DAYTONA BEACH ATCT ADVISED , CESSNA C172, REPORTED UAS AT 2,800 FEET 2.1 SE ORMOND BEACH. NO EVASIVE ACTION REPORTED. VOLUSIA COUNTY SHERIFF WAS NOTIFIED.",29.155094320724153,-81.02977629492032,2800,DAYTONA BEACH INTL,AIRPORT,0914E,2021-10-22 14:14:00,456.0,DAYTONA BEACH REGIONAL AIRPORT CLASS C,1219.2,1219.2,C
2021-10-23,FLORIDA,SARASOTA-BRADENTON,"PRELIM INFO FROM FAA OPS: SARASOTA-BRADENTON, FL/UAS INCIDENT/2110E/SARASOTA ATCT ADVISED , 2/UH60, UNKN - UNKN, REPORTED QUADCOPTER UAS FROM THE RIGHT SIDE AT 500 FEET 8 NW SARASOTA. ACFT MANEUVERED WEST TO AVOID CONFLICT. MANATEE COUNTY SHERIFF NOTIFIED.",27.48994837063564,-82.6604035888886,500,SARASOTA/BRADENTON INTL,AIRPORT,2110E,2021-10-24 02:10:00,645.0,SARASOTA-BRADENTON AIRPORT CLASS C,1219.2,1219.2,C
2021-10-24,CONNECTICUT,DANBURY,"PRELIM INFO FROM FAA OPS: DANBURY, CT/UAS INCIDENT/1041E/DANBURY ATCT ADVISED , PIPER P28A, REPORTED UAS AT 9 O'CLOCK POSITION AT 1,300 FEET WHILE S BOUND 3 E DANBURY. NO EVASIVE ACTION TAKEN. DANBURY PD NOTIFIED.",41.40528914836527,-73.37884362361265,1300,DANBURY HOSPITAL,HELIPORT,1041E,2021-10-24 15:41:00,817.0,DANBURY CLASS D,914.4,914.4,D
2021-10-24,ARIZONA,PHOENIX,"PRELIM INFO FROM FAA OPS: PHOENIX, AZ/UAS INCIDENT/0836M/PHOENIX TRACON ADVISED , CESSNA C172, REPORTED UAS AT 3 O'CLOCK POSITION AT 8,500 FEET WHILE NNW BOUND 45 NNE PHOENIX. NO EVASIVE ACTION TAKEN. PHOENIX ARPT PD NOTIFIED.",30.942288278546087,-91.90793361639538,8500,PHOENIX,AIRPORT,0836M,2021-10-24 20:36:00,,,,,
2021-10-25,NEW JERSEY,TETERBORO,"PRELIM INFO FROM FAA OPS: TETERBORO, NJ/UAS INCIDENT/1002E/LAGUARDIA ATCT ADVISED , BELL B429, REPORTED A UAS AT 800 FEET 9 SSE TETERBORO. PILOT TOOK EVASIVE ACTION TO AVOID THE UAS.",40.63854611025629,-73.79720271677789,800,LAGUARDIA,AIRPORT,1002E,2021-10-25 15:02:00,194.0,NEW YORK CLASS B AREA A,2133.6,2133.6,B
2021-10-25,SOUTH CAROLINA,GREER,"PRELIM INFO FROM FAA OPS: GREER, SC/UAS INCIDENT/1400E/GREENVILLE ATCT ADVISED , PIPER PA24, REPORTED A BLACK UAS FROM THE 8 O'CLOCK POSITION WHILE SE BOUND AT 6,000 FEET 12 NE GREER. NO EVASIVE ACTION TAKEN. GREENVILLE COUNTY SHERIFF NOTIFIED.",38.97763835795577,-89.19753780922586,6000,GREENVILLE,AIRPORT,1400E,2021-10-25 19:00:00,,,,,
2021-10-30,FLORIDA,MELBOURNE,"PRELIM INFO FROM FAA OPS: MELBOURNE, FL/UAS INCIDENT/1802E/MELBOURNE ATCT ADVISED , PIPER P28A, REPORTED UAS AT THE 6 O'CLOCK POSITION WHILE W BOUND AT 1,000 FEET 1 E MELBOURNE. NO EVASIVE ACTION REPORTED. MELBOURNE PD NOTIFIED.",36.070978514673904,-91.80957669709551,1000,MELBOURNE MUNI - JOHN E MILLER FLD,AIRPORT,1802E,2021-10-30 23:02:00,,,,,
2021-10-31,FLORIDA,ORLANDO,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS INCIDENT/1355E/CENTRAL FLORIDA TRACON ADVISED , CESSNA C441, REPORTED UAS AT 12 O'CLOCK POSITION AT 2,600 FEET WHILE SSE BOUND 3 SSE ORLANDO SANFORD INTERNATIONAL AIRPORT. NO EVASIVE ACTION TAKEN. SEMINOLE COUNTY SHERIFF NOTIFIED.",65.5279012798053,-144.7349097827918,2600,CENTRAL,AIRPORT,1355E,2021-10-31 18:55:00,1699.0,YUKON 2 0800-1800 MON-FRI AND BY NOTAM 133.1,5486.4,5486.4,
2021-11-05,KENTUCKY,LONDON,"PRELIM INFO FROM FAA OPS: LONDON, KY/UAS INCIDENT/1609E/INDIANAPOLIS ARTCC ADVISED , BEECH BE33, OBSERVED A QUAD-COPTER UAS WHILE SOUTHEAST BOUND AT 6,000 FEET, 3 N LONDON. NO EVASIVE ACTION REPORTED. LAUREN COUNTY SHERIFF NOTIFIED (NO PHONE PROVIDED).",40.07864881059726,-86.2514047222222,600,INDIANAPOLIS EXEC,AIRPORT,1609E,2021-11-05 21:09:00,,,,,
2021-11-07,MASSACHUSETTS,BOSTON,"PRELIM INFO FROM FAA OPS: BOSTON, MA/UAS INCIDENT/1053E/BOSTON ATCT ADVISED , HELO, REPORTED A UAS FROM THE 6 O'CLOCK POSITION WHILE SSE BOUND AT 800 FEET 3.5 WNW BOSTON. NO EVASIVE ACTION TAKEN. MASSACHUSETTS STATE PD NOTIFIED.",42.35613042981305,-71.14405499964904,800,BOSTON MEDICAL CENTER HOSPITAL,HELIPORT,1053E,2021-11-07 15:53:00,15.0,BOSTON CLASS B AREA A,2133.6,2133.6,B
2021-11-07,TENNESSEE,MEMPHIS,"PRELIM INFO FROM FAA OPS: MEMPHIS, TN/UAS INCIDENT/1245C/MEMPHIS TRACON ADVISED , CIRRUS SR22, OBSERVED A UAS AT THE 10 O'CLOCK POSITION WHILE WESTBOUND AT 8,000 FEET 5 NW MEMPHIS. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",35.19405349569971,-90.30634139353147,8000,WEST MEMPHIS MUNI,AIRPORT,1245C,2021-11-07 18:45:00,159.0,MEMPHIS CLASS B AREA C,3048.0,3048.0,B
2021-11-10,CALIFORNIA,LOS ALAMITOS,"PRELIM INFO FROM FAA OPS: LOS ALAMITOS, CA/UAS INCIDENT/2006P/SOCAL TRACON ADVISED , PILATUS PC12, REPORTED UAS AT 12,500 FEET WHILE W BOUND 15 S LOS ALAMITOS. NO EVASIVE ACTION TAKEN. HUNNIGTON BEACH AIR SUPPORT NOTIFIED.",33.78592599232646,-118.443830555556,12500,OCA,HELIPORT,2006P,2021-11-10 17:06:00,150.0,LOS ANGELES CLASS B AREA H,3048.0,3048.0,B
2021-11-16,FLORIDA,GAINESVILLE,"PRELIM INFO FROM FAA OPS: GAINESVILLE, FL/UAS INCIDENT/0900E/JACKSONVILLE ARTCC ADVISED , PIPER PA32, REPORTED A UAS FROM THE 6 O'CLOCK POSITION WHILE W BOUND AT 6,000 FEET 17 WNW GAINESVILLE. NO EVASIVE ACTION TAKEN. ALACHUA COUNTY SHERIFF NOTIFIED.",30.602372327143204,-81.99116235449051,6000,JACKSONVILLE INTL,AIRPORT,0900E,2021-11-16 14:00:00,,,,,
2021-11-16,OREGON,NORTH BEND,"PRELIM INFO FROM FAA OPS: NORTH BEND, OR/UAS INCIDENT/1820P/NORTH BEND ATCT ADVISED , MH65, REPORTED UAS AT 500 FEET WHILE S BOUND 3 SSW NORTH BEND. EVASIVE ACTION NOT REPORTED. LEO NOTIFIED (NUMBER NOT REPORTED).",63.32459357868243,-148.89276707833676,500,GOLDEN NORTH AIRFIELD,AIRPORT,1820P,2021-11-16 15:20:00,,,,,
2021-11-19,ALABAMA,DAUPHIN ISLAND,"PRELIM INFO FROM FAA OPS: DAUPHIN ISLAND, AL/UAS INCIDENT/1235C/MOBILE TRACON ADVISED , TEX2, REPORTED UAS WHILE E BOUND AT 7,000 FEET 5 N DAUPHIN ISLAND. NO EVASIVE ACTION TAKEN. NO LEOS NOTIFIED.",29.77336536910598,-91.1944589722222,7000,MOBIL,HELIPORT,1235C,2021-11-19 18:35:00,1322.0,A381 SR-SS DAILY,609.6,609.6,
2021-11-24,ARIZONA,GLENDALE,"PRELIM INFO FROM FAA OPS: GLENDALE, AZ/UAS INCIDENT/0939M/ALBUQUERQUE ARTCC ADVISED , F16, OBSERVED A UAS WHILE WESTBOUND AT 11,000 FEET, 39 WNW LUKE AFB. NO INJURIES REPORTED. MARICOPA COUNTY SHERIFF NOTIFIED.",35.285856258900495,-107.34180831425962,110,ALBUQUERQUE INTL SUNPORT,AIRPORT,0939M,2021-11-24 21:39:00,,,,,
2021-11-28,MARYLAND,CAMP SPRINGS,"PRELIM INFO FROM FAA OPS: CAMP SPRINGS, MD/UAS INCIDENT/1722E/ANDREWS AFB ATCT ADVISED BASE OPS REPORTED SYSTEM DETECTED UAS OPERATING BELOW 250 FEET APPROX 1 NW ANDREWS AFB. UAS NOT VISUALLY VERIFIED. PRINCE GEORGE'S COUNTY PD NOTIFIED.",31.427264118571447,-84.72674776070116,250,ANDREWS,AIRPORT,1722E,2021-11-28 22:22:00,1564.0,MOODY 3 0600-0200 MON-FRI AND BY NOTAM,5486.1,5486.1,
2021-11-29,CALIFORNIA,TORRANCE,"PRELIM INFO FROM FAA OPS: TORRANCE, CA/UAS INCIDENT/1350P/TORRANCE ATCT ADVISED , AIRPLANE FACTORY SLG2, REPORTED A UAS FROM THE RIGHT SIDE WHILE N BOUND AT 400 FEET 1 NW TORRANCE. NO EVASIVE ACTION TAKEN. TORRANCE PD NOTIFIED.",42.3956506627082,-102.45471351302686,400,ORR,AIRPORT,1350P,2021-11-29 10:50:00,,,,,
2021-12-12,FLORIDA,VERO BEACH,"PRELIM INFO FROM FAA OPS: VERO BEACH, FL/UAS INCIDENT/1145E/MIAMI ARTCC ADVISED , PIPER PA32, REPORTED A GREY QUADCOPTER UAS WHILE SE BOUND AT 7,500 FEET 11 N TREASURE VORTAC. NO EVASIVE ACTION TAKEN. VERO BEACH PD NOTIFIED.",25.962219368465544,-80.1702777777778,7500,MIAMI,SEAPLANE BASE,1145E,2021-12-12 16:45:00,165.0,MIAMI CLASS B AREA D,2133.6,2133.6,B
2021-12-13,CONNECTICUT,BRIDGEPORT,"PRELIM INFO FROM FAA OPS: BRIDGEPORT, CT/UAS INCIDENT/1606E/NEW YORK TRACON ADVISED , PIPER PA32, OBSERVED A WHITE UAS WHILE NORTHBOUND AT 5,000 FEET 10 N BRIDGEPORT. NO EVASIVE ACTION TAKEN. CONNECTICUT STATE PD NOTIFIED",40.90076198758382,-73.9729163888889,5000,NEW YORK SKYPORTS INC,SEAPLANE BASE,1606E,2021-12-13 21:06:00,203.0,NEW YORK CLASS B AREA F,2133.6,2133.6,B
2021-12-17,CALIFORNIA,CHICO,"PRELIM INFO FROM FAA OPS: CHICO, CA/UAS INCIDENT/LATE REPORT 1216P/CHICO ATCT ADVISED , BEECH BE36, REPORTED A QUADCOPTER UAS AFTER DEPARTURE AT 1,000 FEET 5 SW CHICO. NO EVASIVE ACTION REPORTED. CHICO PD NOTIFIED.",33.24627599803331,-91.35942760712369,1000,CHICOT MEML HOSPITAL,HELIPORT,1216P,2021-12-17 09:16:00,,,,,
2021-12-18,CALIFORNIA,FILLMORE,"PRELIM INFO FROM FAA OPS: FILLMORE, CA/UAS INCIDENT/1035P/SOCAL TRACON ADVISED , CESSNA C172, REPORTED A UAS WHILE E BOUND AT 900 FEET 1 N FILLMORE. NO EVASIVE ACTION REPORTED. VENTURA COUNTY SHERIFF NOTIFIED.",34.05307123757025,-118.443830555556,900,OCA,HELIPORT,1035P,2021-12-18 07:35:00,156.0,LOS ANGELES CLASS B AREA N,3048.0,3048.0,B
2021-12-21,OHIO,CLEVELAND,"PRELIM INFO FROM FAA OPS: CLEVELAND, OH/UAS INCIDENT/1611E/CLEVELAND ATCT ADVISED , BOMBARDIER CL35, REPORTED A WHITE UAS AT 200 FEET WHILE WSW BOUND 2 N CLEVELAND. NO EVASIVE ACTION TAKEN. LEO NOT NOTIFIED.",40.12917414481085,-104.589406111111,200,LAND,AIRPORT,1611E,2021-12-21 21:11:00,80.0,DENVER CLASS B AREA J,3657.6,3657.6,B
2021-12-22,FLORIDA,PENSACOLA,"PRELIM INFO FROM FAA OPS: PENSACOLA, FL/UAS INCIDENT/1639C/PENSACOLA ATCT ADVISED , CESSNA C172, REPORTED WHITE UAS BELOW ACFT AT THE 9 O'CLOCK POSITION WHILE N BOUND AT 800 FEET 2 N PENSACOLA. NO EVASIVE ACTION REPORTED. UAS APPEARED TO BE OPERATING OVER SACRED HEART HOSPITAL. PENSACOLA PD NOTIFIED.",30.502141865510808,-87.2301888888889,800,BAPTIST HEALTH PENSACOLA,HELIPORT,1639C,2021-12-22 22:39:00,588.0,PENSACOLA REGIONAL AIRPORT CLASS C,1280.16,1280.16,C
2021-12-24,FLORIDA,PENSACOLA,"PRELIM INFO FROM FAA OPS: PENSACOLA, FL/UAS INCIDENT/1556C/PENSACOLA TRACON ADVISED , PIPER P28A, REPORTED UAS AT SAME ALTITUDE WHILE S BOUND AT 1,500 FEET 5 N PENSACOLA. NO EVASIVE ACTION REPORTED. ESCAMBIA COUNTY SHERIFF NOTIFIED.",30.552258509004922,-87.2301888888889,1500,BAPTIST HEALTH PENSACOLA,HELIPORT,1556C,2021-12-24 21:56:00,589.0,PENSACOLA REGIONAL AIRPORT CLASS C,1280.16,1280.16,C
2021-12-26,ILLINOIS,WHEELING,"PRELIM INFO FROM FAA OPS: CHICAGO/PROSPECT HEIGHTS/WHEELING, IL/UAS INCIDENT/1424C/CHICAGO EXECUTIVE ATCT ADVISED , LEARJET LJ60, OBSERVED A UAS BENEATH THE AIRCRAFT WHILE SE BOUND AT 1,700 FEET 8 NE CHICAGO EXECUTIVE AIRPORT. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.",28.639947776981327,-81.22578064894964,1700,EXEC,AIRPORT,1424C,2021-12-26 20:24:00,213.0,ORLANDO CLASS B AREA D,3048.0,3048.0,B
2024-07-11,GEORGIA,LAWRENCEVILLE,"PRELIM INFO FROM FAA OPS: LAWRENCEVILLE, GA/UAS SIGHTING/1346E/ATLANTA TRACON ADVISED, CIRRUS SR20, OBSERVED A UAS WHILE WESTBOUND AT 4,500 FEET, 1 SW LAWRENCEVILLE. NO EVASIVE ACTION REPORTED. LAWRENCEVILLE PD NOTIFIED.",43.80172334037665,-115.15135501024862,450,ATLANTA,AIRPORT,1346E,2024-07-11 18:46:00,,,,,
2024-07-15,OHIO,COLUMBUS,"PRELIM INFO FROM FAA OPS: COLUMBUS, OH/UAS SIGHTING/1300E/CLEVELAND ARTCC ADVISED, BEECH BE55, REPORTED A UAS 200 FEET ABOVE THE 12 O'CLOCK POSITION WHILE E BOUND AT 11,000 FEET 10 E ZANESVILLE VOR.  NO EVASIVE ACTION TAKEN. GUEMESY COUNTY SHERIFF NOTIFIED.",40.09561223429978,-104.37222525618537,11000,LAND,AIRPORT,1300E,2024-07-15 18:00:00,83.0,DENVER CLASS B AREA M,3657.6,3657.6,B
2024-07-26,WISCONSIN,APPLETON,"PRELIM INFO FROM FAA OPS: APPLETON, WI/UAS SIGHTING/1155C/GREEN BAY ATCT ADVISED, CESSNA C182, REPORTED A UAS WHILE N BOUND AT 7,500 FEET 10 S APPLETON. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",39.08568127172606,-84.3316666666667,7500,GREEN,HELIPORT,1155C,2024-07-26 17:55:00,48.0,CINCINNATI/NORTHERN KY INTL CLASS B AREA F,3048.0,3048.0,B
2024-07-26,NEBRASKA,LINCOLN,"PRELIM INFO FROM FAA OPS: LINCOLN, NE/UAS SIGHTING/1350C/LINCOLN ATCT ADVISED, PIPER P28A, REPORTED A UAS AT THE 9 O'CLOCK POSITION WHILE S BOUND AT 2,400 FEET 3 N LINCOLN. NO EVASIVE ACTION TAKEN. LINCOLN PD NOTIFIED.",47.004679811710126,-112.650216944444,2400,LINCOLN,AIRPORT,1350C,2024-07-26 19:50:00,,,,,
2024-07-26,RHODE ISLAND,PROVIDENCE,"PRELIM INFO FROM FAA OPS: PROVIDENCE, RI/UAS SIGHTING/1107E/PROVIDENCE ATCT ADVISED, CESSNA C560, REPORTED A UAS WHILE NE BOUND AT 600 FEET 2.5 SW PROVIDENCE. NO EVASIVE ACTION TAKEN. PROVIDENCE ARPT PD NOTIFIED.",37.19466139359311,-78.45548594521769,600,PROVIDENCE,AIRPORT,1107E,2024-07-26 16:07:00,1379.0,FARMVILLE 0800-1700 MON-FRI AND BY NOTAM 118.75,1524.0,1524.0,
2024-07-27,MICHIGAN,DETROIT,"PRELIM INFO FROM FAA OPS: DETROIT, MI/UAS SIGHTING/1525E/DETROIT TRACON ADVISED, CIRRUS SR22, REPORTED A UAS AT THE 12 O'CLOCK POSITION WHILE S BOUND AT 4,700 FEET 38 N DETROIT VOR. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION REPORTED.",43.00074607449376,-82.9675,4700,DETROIT BORDER PATROL,HELIPORT,1525E,2024-07-27 20:25:00,,,,,
2024-07-27,CALIFORNIA,LIVERMORE,"PRELIM INFO FROM FAA OPS: LIVERMORE, CA/UAS SIGHTING/1402P/LIVERMORE ATCT ADVISED, CESSNA C172, REPORTED A BLUE UAS FROM THE 11 O'CLOCK POSITION WHILE WNW BOUND AT 1,400 FEET 1 NW LIVERMORE. NO EVASIVE ACTION TAKEN. LIVERMORE PD NOTIFIED.",37.705186786120166,-121.83521162681797,1400,LIVERMORE MUNI,AIRPORT,1402P,2024-07-27 11:02:00,1012.0,LIVERMORE CLASS D,883.92,883.92,D
2024-07-27,MICHIGAN,TRAVERSE CITY,"PRELIM INFO FROM FAA OPS: TRAVERSE CITY, MI/UAS SIGHTING/0840E/MINNEAPOLIS ARTCC ADVISED, CESSNA C172, REPORTED AN ORANGE UAS AT THE 11 O'CLOCK POSITION WHILE W BOUND AT 3,000 FEET 11 E TRAVERSE CITY. NO EVASIVE ACTION TAKEN. TRAVERSE CITY PD NOTIFIED.",39.094095537793145,-97.48557228458021,3000,MINNEAPOLIS CITY COUNTY,AIRPORT,0840E,2024-07-27 13:40:00,,,,,
2024-07-27,FLORIDA,WEST PALM BEACH,"PRELIM INFO FROM FAA OPS: WEST PALM BEACH, FL/UAS SIGHTING/1528E/ PALM BEACH ATCT ADVISED, CESSNA C750, REPORTED BLACK UAS AT THE 1 O'CLOCK POSITION WHILE E BOUND AT 2,000 FEET 6 W WEST PALM. NO EVASIVE ACTION TAKEN. PALM BEACH SHERIFF COUNTY NOTIFIED.",26.845872479859164,-80.33413550857907,2000,NORTH PALM BEACH COUNTY GENERAL AVIATION,AIRPORT,1528E,2024-07-27 20:28:00,965.0,JUPITER CLASS D,762.0,762.0,D
2024-08-01,WASHINGTON,PASCO,"PRELIM INFO FROM FAA OPS: PASCO, WA/UAS SIGHTING/1338P/PASCO ATCT ADVISED, P8, REPORTED A WHITE UAS FROM THE 9 O'CLOCK POSITION WHILE WNW BOUND AT 1,000 FEET 2 SSW TRI-CITIES ARPT, PASCO, WA. NO EVASIVE ACTION TAKEN. FRANKLIN COUNTY SHERIFF NOTIFIED.",46.34421315525154,-119.22396853114944,1000,PASCO,HELIPORT,1338P,2024-08-01 10:38:00,,,,,
2024-08-12,FLORIDA,FORT PIERCE,"PRELIM INFO FROM FAA OPS: FORT PIERCE, FL/UAS SIGHTING/1100E/ST LUCIE ATCT ADVISED, PIPER P28A, REPORTED A UAS WHILE WSW BOUND AT 1,600 FEET 1 S FORT PIERCE. NO EVASIVE ACTION TAKEN. PORT OF ST LUCIE SHERIFF NOTIFIED.",27.271733618855635,-80.2928527777778,1600,HCA FLORIDA ST LUCIE HOSPITAL,HELIPORT,1100E,2024-08-12 16:00:00,,,,,
2024-08-13,PENNSYLVANIA,PITTSBURGH,"PRELIM INFO FROM FAA OPS: PITTSBURGH, PA/UAS SIGHTING/1526E/ALLEGHENY ATCT ADVISED, CESSNA C172, REPORTED UAS AT 2,800 FEET WHILE E BOUND 1 NE ALLEGHENY COUNTY ARPT. NO EVASIVE ACTION TAKEN. WEST MIFFLIN PD NOTIFIED.",40.366230048840904,-79.91362843166439,2800,ALLEGHENY COUNTY,AIRPORT,1526E,2024-08-13 20:26:00,256.0,PITTSBURGH CLASS B AREA D,2438.4,2438.4,B
2024-08-18,CALIFORNIA,LONG BEACH,"PRELIM INFO FROM FAA OPS: LONG BEACH, CA/UAS SIGHTING/1753P/LONG BEACH ATCT ADVISED, CESSNA C172, REPORTED UAS AT 3 O'CLOCK POSITION AT 800 FEET WHILE NW BOUND 3 ESE LONG BEACH. NO EVASIVE ACTION TAKEN. AIRPORT PD NOTIFIED.",33.78823532432293,-118.09031413860667,800,KILROY AC8-LONG BEACH,HELIPORT,1753P,2024-08-18 14:53:00,150.0,LOS ANGELES CLASS B AREA H,3048.0,3048.0,B
2024-08-18,FLORIDA,ST PETERSBURG-CLEARWATER,"PRELIM INFO FROM FAA OPS: ST PETERSBURG-CLEARWATER, FL/UAS SIGHTING/2004E/ST PETERSBURG ATCT ADVISED, QUEST K100, REPORTED UAS AT 3,000 FEET WHILE N BOUND 4 N ST PETERSBURG. NO EVASIVE ACTION TAKEN. AIRPORT PD NOTIFIED.",40.9673234977675,-80.5553477777778,3000,PETERSBURG,AIRPORT,2004E,2024-08-19 01:04:00,,,,,
2024-08-26,CALIFORNIA,LINCOLN,"PRELIM INFO FROM FAA OPS: LINCOLN, CA/UAS SIGHTING/LATE REPORT 8-27 2220P/NORCAL TRACON ADVISED, CESSNA C150, REPORTED A UAS FROM THE 12 Oâ€™CLOCK POSITION WHILE SE BOUND AT 1,500 FEET 5 W LINCOLN. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED. WOC MO/RC ",34.69339420963204,-97.99921707213473,1500,L&L,AIRPORT,2220P,2024-08-26 19:20:00,1348.0,SHEPPARD 2 NORM MON-FRI SR-1HR-SS+1HR AND BY NOTAM 118.75,5486.4,5486.4,
2024-09-10,RHODE ISLAND,BLOCK ISLAND,"PRELIM INFO FROM FAA OPS: BLOCK ISLAND, RI/UAS SIGHTING/1200E/PROVIDENCE ATCT ADVISED, PILATUS PC2, REPORTED A BLACK UAS AT THE 3 O'CLOCK POSITION WHILE NE BOUND AT 7,000 FEET 5 NE SANDY POINT VOR. NO EVASIVE ACTION TAKEN. RIAC PD NOTIFIED.",37.283142281479535,-78.34477519537353,7000,PROVIDENCE,AIRPORT,1200E,2024-09-10 17:00:00,,,,,
2024-09-13,CALIFORNIA,POMONA,"PRELIM INFO FROM FAA OPS: POMONA, CA/UAS SIGHTING/1152P/LOS ANGELES ARTCC ADVISED, VOLKSPLANE VP1, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE WNW BOUND AT 12,000 FEET 5 WNW POMONA VOR. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION REPORTED. WOC RC/RL ",33.97440890451097,-118.50062404122637,12000,LOS ANGELES INTL,AIRPORT,1152P,2024-09-13 08:52:00,143.0,LOS ANGELES CLASS B AREA A,3048.0,3048.0,B
2024-09-16,TENNESSEE,MEMPHIS,"PRELIM INFO FROM FAA OPS: MEMPHIS, TN/UAS SIGHTING/1510C/MEMPHIS TRACON ADVISED, B767, REPORTED A UAS WHILE S BOUND AT 2,800 FEET 6 SSE MEMPHIS. NO EVASIVE ACTION TAKEN. SOUTHHAVEN PD NOTIFIED.",35.042510574218824,-90.18783842543498,2800,WEST MEMPHIS MUNI,AIRPORT,1510C,2024-09-16 21:10:00,158.0,MEMPHIS CLASS B AREA B,3048.0,3048.0,B
2024-09-18,MICHIGAN,JACKSON,"PRELIM INFO FROM FAA OPS: JACKSON, MI/UAS SIGHTING/0955E/KALAMAZOO ATCT ADVISED, CESSNA C172, REPORTED A WHITE UAS FROM THE 2 O'CLOCK POSITION WHILE W BOUND AT 4,000 FEET 23 ESE JACKSON VOR. NO EVASIVE ACTION TAKEN. WASHTENAW COUNTY SHERIFF NOTIFIED.",42.086648450326585,-85.07591431312797,4000,KALAMAZOO/BATTLE CREEK INTL,AIRPORT,0955E,2024-09-18 14:55:00,,,,,
